activity_id,user_id,timestamp,content,post_country,post_region,post_city,device,platform,likes,comments,shares,hour_of_day,day_of_week,is_weekend,has_media,media_type,character_count,hashtag_count,mention_count,contains_url,content_type,is_fake,language
ea6dfe40-ac0c-40ed-b3f4-edfe241976ec_28,ea6dfe40-ac0c-40ed-b3f4-edfe241976ec,2025-04-06 12:05:00,I can't believe this works! Made $25 from home in just three days! See how: login-support.com #workfromhome,496,35,3484,2,0,2,0,0,12,6,1,0,2,107,1,0,0,1,1,6
992dffe7-d7b6-40b5-9799-944cf0bfec0b_4,992dffe7-d7b6-40b5-9799-944cf0bfec0b,2022-04-14 06:59:00,Beautiful day at the lake! #nature #photography 🌈,163,99,1122,5,3,1,1,0,6,3,0,0,2,49,2,0,0,3,0,1
ab4b8bc2-8c85-42a9-86fd-251b0ecf5d58_17,ab4b8bc2-8c85-42a9-86fd-251b0ecf5d58,2021-02-08 15:05:00,"Meet our team member Michael, our amazing coordinator!",78,88,1707,5,0,25,3,2,15,0,0,0,2,54,0,0,0,6,0,0
68a5be54-d6a7-4e15-a819-896133aeeade_13,68a5be54-d6a7-4e15-a819-896133aeeade,2025-04-09 17:38:00,"Congratulations! You've won the Instagram monthly user lottery! Claim your $1,000 prize here: account-verify.net",224,25,3229,1,2,17,2,0,17,2,0,0,2,112,0,0,0,9,1,1
0fe7f572-2830-434d-9665-c6473be025dc_1,0fe7f572-2830-434d-9665-c6473be025dc,2025-04-07 09:42:00,We've updated our terms of service. All users must re-authenticate by this Friday to continue using YouTube: security-check.site,329,36,4709,3,1,2,4,0,9,0,0,0,2,128,0,0,0,9,1,4
8596147b-fc1f-4866-8096-60e3d6cf88d2_19,8596147b-fc1f-4866-8096-60e3d6cf88d2,2025-03-01 05:10:00,Special announcement coming next week! Can't say more right now... 👀,45,22,50,5,3,23,8,1,5,5,1,0,2,68,0,0,0,5,1,1
6633341a-81ce-4e4e-8528-9a7a3d816fea_29,6633341a-81ce-4e4e-8528-9a7a3d816fea,2020-06-20 16:30:00,Feeling grateful after decluttering. Anyone else?,426,7,970,3,1,14,6,0,16,5,1,1,0,49,0,0,0,2,0,0
c4cc6150-71ed-4acb-a4b1-4f71dcb1ce13_29,c4cc6150-71ed-4acb-a4b1-4f71dcb1ce13,2025-04-06 21:33:00,Looking for some fun tonight... who's available? 😈 DM me or follow my link,136,151,1546,0,0,18,4,0,21,6,1,1,0,74,0,0,0,0,1,0
ae7d435b-d8cc-48ff-8b56-081f1cbf5ca1_16,ae7d435b-d8cc-48ff-8b56-081f1cbf5ca1,2025-03-10 23:54:00,BREAKING NEWS: billionaire just revealed their secret to success! Read here: bit.ly/verify-now,246,87,267,4,2,3,0,0,23,0,0,1,1,94,0,0,1,1,1,0
c85506e5-f1d5-477f-b3f6-baf531bea6d7_13,c85506e5-f1d5-477f-b3f6-baf531bea6d7,2021-12-04 12:54:00,Just posted a new blog post on my profile! Check it out 💫,432,7,1029,3,2,53,11,1,12,5,1,0,2,57,0,0,0,2,0,0
2953d7da-2d0f-4c9d-af9a-f7b412474457_18,2953d7da-2d0f-4c9d-af9a-f7b412474457,2023-04-23 19:32:00,This headphones is exactly what I needed! Worth every penny. #recommendation,321,53,3924,1,2,18,9,0,19,6,1,1,1,76,1,0,0,2,0,0
4eaf6dd5-660b-453a-8027-1e09427d24c8_2,4eaf6dd5-660b-453a-8027-1e09427d24c8,2025-03-08 03:58:00,"Financial freedom achieved! Made $1,000K last month with finance expert's secret altcoin system. Link in bio 💰📈",177,94,335,2,0,3,1,0,3,5,1,1,3,111,0,0,0,4,1,3
47e8156d-11aa-4181-b250-3848e799f3ff_26,47e8156d-11aa-4181-b250-3848e799f3ff,2020-09-12 18:47:00,Feeling energized after reading that book. Anyone else?,382,9,1913,4,1,44,7,4,18,5,1,0,2,55,0,0,0,2,0,2
62cfd33f-ff82-4bc3-ad65-fcf26fce3d8a_35,62cfd33f-ff82-4bc3-ad65-fcf26fce3d8a,2025-04-03 20:00:00,SHOCKING: What athlete did after getting fired will amaze you! security-check.site #celebrity #news,264,11,532,4,1,1,0,0,20,3,0,1,1,99,2,0,0,1,1,4
6dfb1aaa-974f-4973-8319-20b7f50a77d3_5,6dfb1aaa-974f-4973-8319-20b7f50a77d3,2023-12-23 18:50:00,Thinking about technology today. What are your thoughts?,391,68,1457,4,2,6,6,1,18,5,1,1,0,56,0,0,0,3,0,0
8ac7c430-1d10-482c-aabb-8f0144e46d9a_8,8ac7c430-1d10-482c-aabb-8f0144e46d9a,2025-03-05 08:59:00,New addition to my comic book collection! #collector #hiking,102,148,1977,0,0,81,8,2,8,2,0,1,1,60,2,0,0,11,0,0
a58f92d8-6bfb-4997-bded-dc367338d050_10,a58f92d8-6bfb-4997-bded-dc367338d050,2025-04-03 00:19:00,When will people wake up to the politicians agenda? They're literally replacing us! Research the statistics!,118,60,1386,1,2,12,17,0,0,3,0,0,2,108,0,0,0,8,1,4
88fd5636-0ff6-498f-a166-8e65fadf0c4f_8,88fd5636-0ff6-498f-a166-8e65fadf0c4f,2024-12-13 22:29:00,What does everyone think about the latest tech release? I'm curious to hear opinions.,137,15,3910,3,1,16,4,0,22,4,0,0,2,85,0,0,0,2,0,0
7cf72f23-f0a9-4acb-8be8-401f4bfb80f9_20,7cf72f23-f0a9-4acb-8be8-401f4bfb80f9,2025-03-26 23:57:00,I can't believe this works! Made $500 from home in just a year! See how: login-support.com #workfromhome,222,51,1780,4,2,2,0,0,23,2,0,1,1,104,1,0,0,1,1,4
098af25b-0cb4-4003-92ed-6269c4e1d9c6_4,098af25b-0cb4-4003-92ed-6269c4e1d9c6,2024-09-04 01:21:00,Just posted a new photo on my official page! Go check it out now.,610,89,3745,0,0,19,7,1,1,2,0,1,1,65,0,0,0,5,1,0
65b94597-698a-426f-bdb0-c6bfe1c45f5c_13,65b94597-698a-426f-bdb0-c6bfe1c45f5c,2020-11-21 13:30:00,This watch is surprisingly good! Worth every penny. #recommendation,9,60,2479,3,2,21,5,3,13,5,1,1,4,67,1,0,0,2,0,3
ed8ee4f1-e2a4-42a5-afa1-860c9aefacb2_11,ed8ee4f1-e2a4-42a5-afa1-860c9aefacb2,2025-04-03 20:57:00,Controversial take: cereal is a soup. Change my mind.,29,23,1827,3,2,1,1,1,20,3,0,0,2,53,0,0,0,3,0,3
5c30e97a-725f-4128-b2c1-01851057056d_11,5c30e97a-725f-4128-b2c1-01851057056d,2024-08-01 13:48:00,Beautiful day at this cute cafe! #nature #photography 🤩,280,142,3267,2,3,8,5,0,13,3,0,1,1,55,2,0,0,3,0,5
83946d09-4b9c-44a0-84e6-a20ada330ca3_12,83946d09-4b9c-44a0-84e6-a20ada330ca3,2024-12-01 15:42:00,Thanks to everyone who attended our seminar yesterday! Great turnout!,26,69,917,2,0,23,14,1,15,6,1,0,2,69,0,0,0,7,0,5
06f14310-9bf3-42a0-a1e9-4691833997d8_15,06f14310-9bf3-42a0-a1e9-4691833997d8,2025-03-30 23:58:00,I'm so lonely tonight... Anyone want to keep me company? 😘 Check my profile for more...,264,123,2324,1,1,2,0,0,23,6,1,1,0,87,0,0,0,0,1,5
80007adb-2cde-4fae-b183-00afad54dabc_20,80007adb-2cde-4fae-b183-00afad54dabc,2022-11-19 09:25:00,Just posted a new livestream on my profile! Check it out 🌈,2,138,1065,3,1,29,5,2,9,5,1,0,2,58,0,0,0,2,0,0
5a70f623-456c-4f3a-a30e-f3151774a77a_29,5a70f623-456c-4f3a-a30e-f3151774a77a,2020-09-10 07:03:00,Feeling inspired after meal prepping. Anyone else?,167,15,3475,4,2,34,4,4,7,3,0,0,2,50,0,0,0,2,0,0
6affe395-cb64-4eeb-baa8-7f0a67f1e43a_15,6affe395-cb64-4eeb-baa8-7f0a67f1e43a,2025-02-05 08:53:00,Highlight of my day was definitely finding the perfect coffee shop. 😁,354,53,720,4,1,32,2,3,8,2,0,0,2,69,0,0,0,2,0,2
a37c1514-0d92-4ac7-ad9b-4d96f683e7fb_17,a37c1514-0d92-4ac7-ad9b-4d96f683e7fb,2024-10-08 21:34:00,Life hack: freezing grapes for wine ice cubes. You're welcome! ❤️,211,0,1249,4,2,12,1,1,21,1,0,0,2,65,0,0,0,3,0,0
175b60c5-3ca5-4547-b8f5-f50d00a82634_20,175b60c5-3ca5-4547-b8f5-f50d00a82634,2021-03-04 14:37:00,My thoughts on education: I'm surprisingly impressed. What do you think?,599,5,3646,4,2,16,6,4,14,3,0,1,0,72,0,0,0,2,0,0
e8a86383-b305-4540-a7ad-8e612e8d23ce_20,e8a86383-b305-4540-a7ad-8e612e8d23ce,2025-04-02 17:48:00,Check out this weight loss method that helped me lose 100 pounds in just forever! security-check.site #weightloss,306,19,1197,5,0,2,0,0,17,2,0,1,1,113,1,0,0,1,1,1
cb9ac81e-be2a-48f5-8009-a5de7d386d58_7,cb9ac81e-be2a-48f5-8009-a5de7d386d58,2025-03-10 21:06:00,Financial freedom achieved! Made $10K last month with crypto guru's secret DeFi system. Link in bio 💰📈,87,128,1227,5,0,3,0,0,21,0,0,0,2,102,0,0,0,4,1,4
c0294fd6-ced1-497c-9e46-a41a0bed6cd5_13,c0294fd6-ced1-497c-9e46-a41a0bed6cd5,2025-02-18 12:18:00,"This shoes changed my life! Seriously, I use it every day now. 😍",646,8,171,3,1,22,1,2,12,1,0,0,2,64,0,0,0,3,0,1
c0b36eeb-a7c0-4fb8-b00c-45a3fbe33089_12,c0b36eeb-a7c0-4fb8-b00c-45a3fbe33089,2019-05-05 12:13:00,Limited time offer: 10% off all products! Use code WEEKEND.,213,7,2359,4,1,15,0,3,12,6,1,1,1,59,0,0,0,6,0,4
f0782348-aa81-47e4-9bce-083cbf48d354_19,f0782348-aa81-47e4-9bce-083cbf48d354,2024-07-25 11:24:00,Check out photos from our recent networking event on our website! Link in bio.,256,79,1430,2,3,63,6,3,11,3,0,1,3,78,0,0,0,7,0,5
899880da-13f9-40ca-aa97-20fe83d93e96_9,899880da-13f9-40ca-aa97-20fe83d93e96,2024-12-05 12:23:00,My a year workout routine that changed everything! #fitness #health,13,12,4710,4,2,8,11,2,12,3,0,1,1,67,2,0,0,12,0,3
ed3e3925-ccb3-481a-957c-aa23708141ac_23,ed3e3925-ccb3-481a-957c-aa23708141ac,2025-03-01 13:34:00,"My Bitcoin investment just paid off BIG TIME! $1,000K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌",182,83,113,1,1,5,4,0,13,5,1,0,2,116,0,0,0,4,1,1
a30281c3-bfa4-4977-b48a-db4a6d28d8f7_5,a30281c3-bfa4-4977-b48a-db4a6d28d8f7,2020-07-27 14:25:00,Highlight of my day was definitely catching up with an old friend. 🎊,365,51,639,4,2,8,14,5,14,0,0,0,2,68,0,0,0,2,0,4
3f91d8a4-5e15-42d2-a3b9-37577e93fd92_11,3f91d8a4-5e15-42d2-a3b9-37577e93fd92,2024-05-13 03:56:00,Life hack: freezing grapes for wine ice cubes. You're welcome! 🤩,98,61,3665,4,1,7,5,0,3,0,0,0,2,64,0,0,0,3,0,0
d567358b-d8e1-437e-86a6-67c99dec4061_12,d567358b-d8e1-437e-86a6-67c99dec4061,2024-03-15 10:43:00,Thinking about climate change today. What are your thoughts?,459,111,1864,0,3,3,1,0,10,4,0,0,2,60,0,0,0,3,0,2
20c4f504-0158-4c91-bf89-65154c03e9e1_23,20c4f504-0158-4c91-bf89-65154c03e9e1,2025-04-03 21:41:00,Feeling naughty and can't sleep... anyone else up? 😏 See all my content at my profile link 💋,150,36,2008,5,3,3,1,1,21,3,0,1,0,92,0,0,0,0,1,0
bc34b154-0005-4ec9-bace-bc63c0480e9a_16,bc34b154-0005-4ec9-bace-bc63c0480e9a,2025-04-04 19:33:00,New book just arrived! So excited to try it out. 👌,452,12,3476,4,2,4,1,1,19,4,0,1,1,50,0,0,0,3,0,1
b18147fb-7be2-460e-a9e6-2f8c3b95992f_9,b18147fb-7be2-460e-a9e6-2f8c3b95992f,2023-05-05 20:08:00,Highlight of my day was definitely finally finishing that project. 💯,265,35,237,4,2,6,12,0,20,4,0,0,2,68,0,0,0,2,0,0
8303cb55-f3f3-4226-b7ca-04583f083274_3,8303cb55-f3f3-4226-b7ca-04583f083274,2025-03-04 08:58:00,"Check out this weight loss method that helped me lose 10,000 pounds in just so long! account-verify.net #weightloss",230,22,3638,0,0,0,0,0,8,1,0,1,1,115,1,0,0,1,1,0
b48b96b1-9888-47a4-a35f-86383ee8d992_10,b48b96b1-9888-47a4-a35f-86383ee8d992,2022-12-12 22:37:00,My thoughts on travel: it's completely overrated. What do you think?,653,85,3547,3,1,6,5,0,22,0,0,0,2,68,0,0,0,2,0,6
04f910e6-e39c-466c-8219-d8271216f952_2,04f910e6-e39c-466c-8219-d8271216f952,2025-04-01 06:02:00,SHOCKING: What tech CEO did after getting fired will amaze you! security-check.site #celebrity #news,326,23,387,1,2,1,0,0,6,1,0,1,1,100,2,0,0,1,1,0
7a6c73bf-c3f7-4067-b4c9-6416b2e945f2_21,7a6c73bf-c3f7-4067-b4c9-6416b2e945f2,2025-03-25 00:02:00,Just posted some spicy content on my page... too hot for here! 🥵 Check my bio link to see it all uncensored 💦,99,114,572,0,3,1,1,0,0,1,0,0,2,109,0,0,0,0,1,5
c83399ff-9c42-4fc1-817a-48f8ef9610c7_15,c83399ff-9c42-4fc1-817a-48f8ef9610c7,2024-11-05 05:27:00,Just wrapped filming for my upcoming movie! Stay tuned for more details soon.,65,25,1928,1,1,29,8,1,5,1,0,0,2,77,0,0,0,5,1,0
92481026-7c03-44c0-8ec2-5506ce4b6da2_21,92481026-7c03-44c0-8ec2-5506ce4b6da2,2021-06-18 23:01:00,What does everyone think about the new movie everyone is talking about? I'm curious to hear opinions.,564,151,115,4,1,7,2,0,23,4,0,0,2,101,0,0,0,2,0,0
9f1293f5-4c7a-4fcd-ac70-19d5873eb29b_4,9f1293f5-4c7a-4fcd-ac70-19d5873eb29b,2024-01-04 16:36:00,Pro tip for fellow photography enthusiasts: start with the basics before investing,18,88,1463,4,2,15,5,2,16,3,0,1,1,82,0,0,0,11,0,3
9c902d8f-6891-4f3c-8cd3-18679dd1da96_19,9c902d8f-6891-4f3c-8cd3-18679dd1da96,2025-03-25 16:52:00,When will people wake up to the liberals agenda? They're literally replacing us! Research the statistics!,518,53,2830,5,3,0,1,0,16,1,0,0,2,105,0,0,0,8,1,1
5f708efb-2d02-43ea-a27f-55af25badd0a_27,5f708efb-2d02-43ea-a27f-55af25badd0a,2024-08-10 21:07:00,Just posted a new reel on my profile! Check it out ❤️,135,6,872,3,2,30,5,1,21,5,1,0,2,53,0,0,0,2,0,4
e172af23-1072-46e0-9fb1-4ee59c6b5b86_0,e172af23-1072-46e0-9fb1-4ee59c6b5b86,2023-07-24 12:12:00,Finally got around to going to the gym after putting it off forever! 👍,40,35,45,1,1,24,12,4,12,0,0,0,2,70,0,0,0,2,0,0
221f548f-ba7d-45af-9d3c-0184727cba45_16,221f548f-ba7d-45af-9d3c-0184727cba45,2024-03-08 15:28:00,Finally got around to meal prepping after putting it off forever! 💯,133,98,3406,3,1,9,1,1,15,4,0,0,2,67,0,0,0,2,0,0
10702449-57ad-4d2c-aea3-b10a45a1f4b8_27,10702449-57ad-4d2c-aea3-b10a45a1f4b8,2025-04-05 11:18:00,🚀 Just made $25K in two years with this new crypto strategy! DM me to learn how! 💰,114,7,548,1,2,1,0,0,11,5,1,1,1,82,0,0,0,4,1,5
362a13ea-ceb6-4c5c-8cf1-204dc00e51a0_35,362a13ea-ceb6-4c5c-8cf1-204dc00e51a0,2025-04-08 00:10:00,"The DeFi secret that banks don't want you to know! I've helped 50 people make over $5,000K each! Message me for details 🤫💰",186,6,1214,0,0,1,0,0,0,1,0,0,2,122,0,0,0,4,1,3
a361e211-b23f-4c5b-9e13-d9a702417d36_9,a361e211-b23f-4c5b-9e13-d9a702417d36,2023-02-13 11:22:00,Customer spotlight: See how Metro Solutions achieved 10x growth using our app.,140,51,311,0,3,5,2,0,11,0,0,0,2,78,0,0,0,6,0,0
2d68a96c-ff70-4d16-901f-d90aba065289_13,2d68a96c-ff70-4d16-901f-d90aba065289,2025-03-24 17:28:00,The crypto secret that banks don't want you to know! I've helped 1000 people make over $50K each! Message me for details 🤫💰,173,138,364,1,2,0,1,0,17,0,0,0,2,123,0,0,0,4,1,0
d0aa67fe-ec30-484b-962d-fcaed29f700d_4,d0aa67fe-ec30-484b-962d-fcaed29f700d,2024-12-06 17:55:00,Feeling grateful for another amazing day. Love you all! 🙏,233,9,4256,5,3,39,2,0,17,4,0,1,1,57,0,0,0,5,1,1
b542ace4-e932-4420-9799-76f509109641_20,b542ace4-e932-4420-9799-76f509109641,2024-06-21 11:05:00,We're hiring! Looking for a talented Content Creator to join our team.,491,71,1380,3,1,4,5,2,11,4,0,1,1,70,0,0,0,6,0,2
dc362f5c-508a-4bfe-9d58-98a8586fb647_13,dc362f5c-508a-4bfe-9d58-98a8586fb647,2025-04-07 13:00:00,ATTENTION! Ethereum is about to 🚀 1000x in the next a decade! DM me for the insider info!,517,112,2218,3,2,3,2,0,13,0,0,0,2,89,0,0,0,4,1,5
3093b5fb-dea4-4f64-af4c-9cecb08bcf7f_24,3093b5fb-dea4-4f64-af4c-9cecb08bcf7f,2025-04-09 16:53:00,Doctors are furious about this new weight loss trick! Lose 500 pounds without diet or exercise: securelogin.info/auth,269,117,411,5,3,0,0,0,16,2,0,1,1,117,0,0,0,1,1,0
ad668593-afbb-4b5d-b4bc-b1448ebc7039_14,ad668593-afbb-4b5d-b4bc-b1448ebc7039,2025-04-02 23:53:00,"The secret method that celebrities use to lose weight fast! I lost 5,000 pounds in forever! account-verify.net #weightloss",243,142,319,5,3,1,0,0,23,2,0,0,2,122,1,0,0,1,1,0
5d5ad348-e04b-4c89-b633-76cdfe1c8ae7_32,5d5ad348-e04b-4c89-b633-76cdfe1c8ae7,2025-04-05 16:09:00,Financial freedom achieved! Made $50K last month with trading master's secret DeFi system. Link in bio 💰📈,233,62,2083,1,2,0,1,0,16,5,1,0,2,105,0,0,0,4,1,1
84dc660e-e79b-4516-a3f7-287c595c2a3d_0,84dc660e-e79b-4516-a3f7-287c595c2a3d,2021-07-26 20:32:00,My thoughts on technology: I'm surprisingly impressed. What do you think?,6,3,728,4,1,8,6,4,20,0,0,1,0,73,0,0,0,2,0,6
ad7af6ac-7ce6-4f00-8c1c-a8fb690b34b0_18,ad7af6ac-7ce6-4f00-8c1c-a8fb690b34b0,2025-03-17 11:59:00,Quit my job thanks to crypto trading! Now I make $50K monthly from anywhere! Learn my system (link in bio) 🏝️ #financialfreedom,327,153,2140,0,3,0,1,0,11,0,0,0,2,127,1,0,0,4,1,0
4c3bcedf-0b6d-4050-8be7-1ae79cb934ac_13,4c3bcedf-0b6d-4050-8be7-1ae79cb934ac,2024-03-18 19:00:00,Just finished this collaboration after a week! What do you think? #hobby #woodworking,200,104,872,0,0,24,0,6,19,0,0,0,2,85,2,0,0,11,0,0
25581e6d-7587-4b79-82ea-6424ef5cdd59_5,25581e6d-7587-4b79-82ea-6424ef5cdd59,2025-03-25 22:11:00,Quit my job thanks to DeFi trading! Now I make $100K monthly from anywhere! Learn my system (link in bio) 🏝️ #financialfreedom,263,78,4012,1,2,11,2,0,22,1,0,0,2,126,1,0,0,4,1,5
14e7fd75-09fc-4a7b-b6f5-210db706ebd6_17,14e7fd75-09fc-4a7b-b6f5-210db706ebd6,2025-03-31 20:04:00,BREAKING NEWS: athlete just revealed their secret to success! Read here: securelogin.info/auth,224,50,1829,5,3,1,0,0,20,0,0,1,1,94,0,0,0,1,1,4
c5404949-29c8-4a8b-89c2-123efb56463f_3,c5404949-29c8-4a8b-89c2-123efb56463f,2021-12-02 13:25:00,Limited time offer: 25% off all packages! Use code WEEKEND.,97,116,521,2,0,1,3,3,13,3,0,0,2,59,0,0,0,6,0,1
25976724-ff31-46a1-963a-af7da8108106_21,25976724-ff31-46a1-963a-af7da8108106,2025-03-22 11:57:00,Financial freedom achieved! Made $50K last month with crypto guru's secret blockchain system. Link in bio 💰📈,113,24,4121,2,3,5,3,0,11,5,1,0,2,108,0,0,0,4,1,0
4d6665e5-fe54-4a8f-8611-3c82123d1b92_14,4d6665e5-fe54-4a8f-8611-3c82123d1b92,2024-06-17 22:42:00,My favorite camera lens just arrived! Can't wait to try it out. #painting,246,24,2365,1,2,19,14,2,22,0,0,1,1,73,1,0,0,11,0,3
f95873db-0a26-4fba-82ef-3149018f91b2_37,f95873db-0a26-4fba-82ef-3149018f91b2,2025-04-01 01:57:00,"Check out this weight loss method that helped me lose 5,000 pounds in just a decade! securelogin.info/auth #weightloss",304,92,3981,4,2,0,0,0,1,1,0,1,1,118,1,0,0,1,1,0
0fd33393-7aaf-4c25-8fff-6ac9b694cf05_24,0fd33393-7aaf-4c25-8fff-6ac9b694cf05,2023-10-12 10:30:00,New blog post: 'fitness - Expert Tips'. Read more on our website!,200,4,2427,5,0,84,4,1,10,3,0,1,1,65,0,0,0,6,0,3
1fed079d-8f3b-44b3-9aba-23e6de170822_26,1fed079d-8f3b-44b3-9aba-23e6de170822,2022-01-11 21:37:00,Highlight of my day was definitely beating my personal record. 👍,385,146,1452,4,2,61,2,5,21,1,0,0,2,64,0,0,0,2,0,6
d0aa67fe-ec30-484b-962d-fcaed29f700d_13,d0aa67fe-ec30-484b-962d-fcaed29f700d,2025-01-26 17:19:00,Just wrapped filming for my upcoming movie! Stay tuned for more details soon.,108,39,1709,5,3,16,1,0,17,6,1,0,2,77,0,0,0,5,1,1
2842344c-05ed-4c88-bb83-a8a3ac407e94_2,2842344c-05ed-4c88-bb83-a8a3ac407e94,2025-04-09 16:12:00,"Quit my job thanks to DeFi trading! Now I make $5,000K monthly from anywhere! Learn my system (link in bio) 🏝️ #financialfreedom",25,10,13,0,0,1,1,0,16,2,0,0,2,128,1,0,0,4,1,4
e1deef83-e4e2-4726-854f-bcf32b5689fd_14,e1deef83-e4e2-4726-854f-bcf32b5689fd,2025-03-22 03:12:00,Nothing to do tonight... maybe you can entertain me? 😘 My private page has all my content (link in bio) 🔥,21,21,44,2,3,5,1,0,3,5,1,0,2,105,0,0,0,0,1,2
0d942557-b456-4843-8dd3-7df853032acc_2,0d942557-b456-4843-8dd3-7df853032acc,2025-03-08 10:08:00,What does everyone think about the latest tech release? I'm curious to hear opinions.,162,130,2173,4,1,86,9,1,10,5,1,1,0,85,0,0,0,2,0,0
5ce049e0-190a-4064-b050-facfb4321049_7,5ce049e0-190a-4064-b050-facfb4321049,2022-10-04 20:14:00,Community spotlight: the official has been volunteering with us for so long. Thank you!,218,43,399,0,0,37,8,1,20,1,0,1,1,87,0,0,0,7,0,0
feb5d606-b59c-488a-964e-07442624e1a9_5,feb5d606-b59c-488a-964e-07442624e1a9,2025-01-19 23:55:00,I'm so lonely tonight... Anyone want to keep me company? 😘 Check my profile for more...,102,77,718,5,3,9,1,0,23,6,1,1,0,87,0,0,0,0,1,5
98160e13-cec1-4c69-9412-da0d5ba4e700_24,98160e13-cec1-4c69-9412-da0d5ba4e700,2022-09-21 16:52:00,We're excited to announce our partnership with Acme Corp!,62,54,69,2,3,5,1,1,16,2,0,1,1,57,0,0,0,6,0,5
9df41e2f-c90b-477a-b477-b521260010e7_21,9df41e2f-c90b-477a-b477-b521260010e7,2024-11-07 17:52:00,New addition to my comic book collection! #collector #collecting,381,100,766,3,1,62,4,1,17,3,0,0,2,64,2,0,0,11,0,3
807fad61-095c-44e0-9e2f-657aa7a852e8_7,807fad61-095c-44e0-9e2f-657aa7a852e8,2025-03-06 03:34:00,I'm so lonely tonight... Anyone want to keep me company? 😘 Check my profile for more...,75,9,488,1,2,3,0,0,3,3,0,1,0,87,0,0,0,0,1,6
90f7f576-01f4-4b73-b558-3e43df5711ff_14,90f7f576-01f4-4b73-b558-3e43df5711ff,2022-07-02 21:55:00,My thoughts on social media: it's actually life-changing. What do you think?,101,162,582,1,2,71,5,0,21,5,1,1,0,76,0,0,0,2,0,0
02a1d923-ed16-4a22-a351-778108813bcd_19,02a1d923-ed16-4a22-a351-778108813bcd,2025-02-19 03:50:00,ATTENTION! Web3 is about to 🚀 2x in the next a year! DM me for the insider info!,227,8,101,0,0,1,0,0,3,2,0,1,1,80,0,0,0,4,1,0
81f4ee88-fc84-498a-8f4b-d39888de206e_30,81f4ee88-fc84-498a-8f4b-d39888de206e,2025-04-05 00:04:00,I can't believe this works! Made $500 from home in just a month! See how: bit.ly/verify-now #workfromhome,365,98,1251,5,3,0,0,0,0,5,1,0,2,105,1,0,1,1,1,3
e014583a-7b91-46e0-8fd4-f4f18dbf3f44_37,e014583a-7b91-46e0-8fd4-f4f18dbf3f44,2025-03-08 02:09:00,Check out this weight loss method that helped me lose 25 pounds in just a decade! bit.ly/verify-now #weightloss,161,80,435,5,3,0,0,0,2,5,1,0,2,111,1,0,1,1,1,6
d414d292-0c04-4130-bfb4-bf7e4dd6896b_25,d414d292-0c04-4130-bfb4-bf7e4dd6896b,2025-04-03 00:56:00,My trading investment just paid off BIG TIME! $25K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌,570,140,470,1,1,0,0,0,0,3,0,0,2,113,0,0,0,4,1,0
63564362-2bb5-4fa0-80cc-9223242f724f_7,63564362-2bb5-4fa0-80cc-9223242f724f,2025-03-29 12:06:00,This investment opportunity is changing lives! Turn $100 into $5000 in a week! login-support.com,114,96,228,3,1,2,0,0,12,5,1,0,2,96,0,0,0,1,1,0
7702476d-a80d-429b-9fb7-2b64f281ec85_18,7702476d-a80d-429b-9fb7-2b64f281ec85,2024-04-14 18:12:00,My favorite gaming accessory just arrived! Can't wait to try it out. #cooking,282,99,3299,4,1,61,12,1,18,6,1,1,1,77,1,0,0,11,0,2
d28c749a-5036-4f7b-b7ef-6c62af57e681_5,d28c749a-5036-4f7b-b7ef-6c62af57e681,2025-03-22 05:52:00,⚠️ URGENT: crypto is about to skyrocket! My team has insider info that it will jump 5x in a year! DM me now to get in early! 💰💰💰,1,21,13,0,0,1,0,0,5,5,1,0,2,128,0,0,0,4,1,5
8cd608e7-ba0c-4168-83d4-36f437a8f08f_25,8cd608e7-ba0c-4168-83d4-36f437a8f08f,2025-04-09 03:30:00,Feeling naughty and can't sleep... anyone else up? 😏 See all my content at my profile link 💋,135,3,210,3,1,3,0,0,3,2,0,1,0,92,0,0,0,0,1,0
f1cfddf1-43be-4f6d-824d-ab9c938d1eac_1,f1cfddf1-43be-4f6d-824d-ab9c938d1eac,2023-08-09 00:37:00,Life hack: using a binder clip as a phone stand. You're welcome! 🎉,111,143,77,3,2,10,3,1,0,2,0,0,2,66,0,0,0,3,0,0
a5a412e3-c550-4d07-971a-d0baabe6b5b3_30,a5a412e3-c550-4d07-971a-d0baabe6b5b3,2025-04-09 21:35:00,Weekend gardening session complete! Here's what I made: 🎉,254,123,3597,1,1,3,4,3,21,2,0,0,2,57,0,0,0,11,0,0
ab8312f5-0b8f-461e-aebb-c8bed3ae4bbb_0,ab8312f5-0b8f-461e-aebb-c8bed3ae4bbb,2021-07-26 12:04:00,Join us this Thursday for our special event on technology!,98,21,503,0,3,25,1,1,12,0,0,0,2,58,0,0,0,6,0,2
